SALE TYPE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,DOLLAR PER SQFT,HOA PER MONTH,STATUS,URL,SOURCE,MSL,LATITUDE,LONGITUDE
PAST SALE,Townhouse,4734 SW View Point Ter,Portland,OR,97239,333000,2,2.5,"Portland West, Raleigh Hills",1552,1742,2002,1746,215,29,Sold,http://www.redfin.com/OR/Portland/4734-SW-View-Point-Ter-97239/home/26621093,RMLS,16443113,45.4890636,-122.6779358
PAST SALE,Single Family Residential,1808 NE 149th Ave,Portland,OR,97230,345000,2,2,Summerplace,1382,6534,1980,1184,250,25,Sold,http://www.redfin.com/OR/Portland/1808-NE-149th-Ave-97230/home/26625647,RMLS,18519931,45.5361481,-122.509607
PAST SALE,Single Family Residential,7246 SE 141st Ave,Portland,OR,97236,542000,4,3.5,Eastridge Park,3570,8712,1994,589,152,15,Sold,http://www.redfin.com/OR/Portland/7246-SE-141st-Ave-97236/home/26594619,RMLS,19583539,45.4695637,-122.5179336
PAST SALE,Townhouse,4918 SW 1st Ave,Portland,OR,97239,395000,3,2.5,"Portland West, Raleigh Hills",1699,1306,1999,1160,232,33,Sold,http://www.redfin.com/OR/Portland/4918-SW-1st-Ave-97239/home/25823922,RMLS,18181193,45.48794,-122.678491
PAST SALE,Single Family Residential,3601 SW 44th Ave,Portland,OR,97221,1799500,6,4,"Portland West, Raleigh Hills",6963,51400,1969,604,258,38,Sold,http://www.redfin.com/OR/Portland/3601-SW-44th-Ave-97221/home/26319453,RMLS,19240352,45.4974879,-122.7228379
PAST SALE,Single Family Residential,14778 NW Delia St Unit Model,Portland,OR,97229,699990,4,2.5,BETHANY CREEK FALLS,2909,4791,2015,1391,241,72,Sold,http://www.redfin.com/OR/Portland/14778-NW-Delia-St-97229/home/101101782,RMLS,17675349,45.5682146,-122.8294642
PAST SALE,Single Family Residential,4 Garibaldi St,Lake Oswego,OR,97035,670500,3,2.5,"Lake Oswego, West Linn",2430,10890,1991,1712,276,78,Sold,http://www.redfin.com/OR/Lake-Oswego/4-Garibaldi-St-97035/home/26530897,RMLS,16641265,45.4372909,-122.7205939
PAST SALE,Single Family Residential,16922 NW Swiss Ln,Portland,OR,97229,715000,4,3.5,Arbor Oaks,3820,4791,2012,739,187,117,Sold,http://www.redfin.com/OR/Portland/16922-NW-Swiss-Ln-97229/home/40602355,RMLS,19589814,45.5660602,-122.8513317
PAST SALE,Single Family Residential,2509 SW Abigail Ct,Portland,OR,97219,449000,4,2.5,PALATINE HEIGHTS,1988,4356,1997,1591,226,7,Sold,http://www.redfin.com/OR/Portland/2509-SW-Abigail-Ct-97219/home/26556534,RMLS,17364643,45.4438628,-122.702683
PAST SALE,Townhouse,16006 NW Centine Ln,Portland,OR,97229,357000,3,2.5,NW Washington Co or Sauvie Island,1464,2178,2006,1551,244,154,Sold,http://www.redfin.com/OR/Portland/16006-NW-Centine-Ln-97229/home/26728872,RMLS,17558456,45.554213,-122.8416901
PAST SALE,Single Family Residential,2343 NW Pinnacle Dr,Portland,OR,97229,1295000,4,4.5,Forest Heights,5461,16552,2005,414,237,51,Sold,http://www.redfin.com/OR/Portland/2343-NW-Pinnacle-Dr-97229/home/26577190,RMLS,20653118,45.5401087,-122.769891
PAST SALE,Single Family Residential,12827 NW Majestic Sequoia Way,Portland,OR,97229,1550000,4,4.5,BAUER OAKS ESTATES,5009,13503,2004,848,309,25,Sold,http://www.redfin.com/OR/Portland/12827-NW-Majestic-Sequoia-Way-97229/home/26707681,RMLS,19301063,45.5356569,-122.8079278
PAST SALE,Townhouse,4742 SW View Point Ter,Portland,OR,97239,380000,2,2.5,"Portland West, Raleigh Hills",1872,2178,2002,1422,203,29,Sold,http://www.redfin.com/OR/Portland/4742-SW-View-Point-Ter-97239/home/26598183,RMLS,17256601,45.4889661,-122.677937
PAST SALE,Single Family Residential,11730 NW Cedar Falls Dr,Portland,OR,97229,435000,3,2.5,"Portland West, Raleigh Hills",1450,2178,2012,1174,300,85,Sold,http://www.redfin.com/OR/Portland/11730-NW-Cedar-Falls-Dr-97229/home/44589536,RMLS,18073030,45.5206167,-122.7987424
PAST SALE,Single Family Residential,233 NW 117th Loop,Portland,OR,97229,485000,3,2.5,NW Washington Co or Sauvie Island,1634,2613,2012,422,297,85,Sold,http://www.redfin.com/OR/Portland/233-NW-117th-Loop-97229/home/40630441,RMLS,20394374,45.5201451,-122.7984189
PAST SALE,Townhouse,4644 SW Kelly Ave,Portland,OR,97239,625000,3,3.5,"Portland West, Raleigh Hills",1931,871,2006,844,324,399,Sold,http://www.redfin.com/OR/Portland/4644-S-Kelly-Ave-97239/home/25823559,RMLS,19313119,45.489528,-122.674505
PAST SALE,Single Family Residential,16683 NW Viola St,Portland,OR,97229,525000,4,2.5,THE COMMONS AT ABBEY CREEK,2257,3484,2016,752,233,39,Sold,http://www.redfin.com/OR/Portland/16683-NW-Viola-St-97229/home/112775785,RMLS,19536910,45.5735621,-122.848765
PAST SALE,Single Family Residential,18 Juarez St,Lake Oswego,OR,97035,591500,3,2.5,MOUNTAIN PARK,2521,8276,1992,1142,235,83,Sold,http://www.redfin.com/OR/Lake-Oswego/18-Juarez-97035/home/26444093,RMLS,18003894,45.437114,-122.7217835
PAST SALE,Single Family Residential,2110 SW Warwick Ave,Portland,OR,97225,690000,5,3,CEDAR HILLS,2530,8712,1963,491,273,12,Sold,http://www.redfin.com/OR/Portland/2110-SW-Warwick-Ave-97225/home/26623432,RMLS,20044764,45.5045992,-122.7876952
PAST SALE,Townhouse,5827 NE Center Commons Way,Portland,OR,97213,327500,3,2,Portland Northeast,1223,871,2001,1083,268,225,Sold,http://www.redfin.com/OR/Portland/5827-NE-Center-Commons-Way-97213/home/26627470,RMLS,18237730,45.5270748,-122.6031168
PAST SALE,Single Family Residential,3023 NE Rocky Butte Rd,Portland,OR,97220,595000,3,3,Portland Northeast,2549,7840,1988,1209,233,2,Sold,http://www.redfin.com/OR/Portland/3023-NE-Rocky-Butte-Rd-97220/home/165918998,RMLS,18101959,45.5410039,-122.565662
PAST SALE,Single Family Residential,12356 NW Fernleaf Ln Lot 111,Portland,OR,97229,723000,5,3,Thompson Woods - WHH,2813,4791,2018,701,257,83,Sold,http://www.redfin.com/OR/Portland/12356-NW-Fernleaf-Ln-97229/unit-111/home/174501602,RMLS,19086819,45.55109,-122.803784
PAST SALE,Single Family Residential,6210 SW Sheridan St,Portland,OR,97225,935000,4,3.5,"Portland West, Raleigh Hills",4171,12632,1995,1671,224,125,Sold,http://www.redfin.com/OR/Portland/6210-SW-Sheridan-St-97225/home/26430372,RMLS,16407445,45.5042045,-122.738961
PAST SALE,Townhouse,4818 SW 2nd Ave,Portland,OR,97239,430000,3,2.5,"Portland West, Raleigh Hills",1595,2178,1999,1201,270,32,Sold,http://www.redfin.com/OR/Portland/4818-SW-2nd-Ave-97239/home/25808241,RMLS,18252594,45.4882463,-122.6793153
PAST SALE,Single Family Residential,15233 SW Hudson,Tigard,OR,97224,658361,4,2.5,THE ESTATES AT RIVER TERRACE,3385,9000,2017,1345,194,133,Sold,http://www.redfin.com/OR/Tigard/15233-SW-Hudson-Ave-97224/home/112841493,RMLS,17335054,45.410711,-122.833307
PAST SALE,Townhouse,6841 NW 163rd Ave,Portland,OR,97229,395900,4,2.5,NW Washington Co or Sauvie Island,1922,2613,2015,1702,206,175,Sold,http://www.redfin.com/OR/Portland/6841-NW-163rd-Ave-97229/home/54836146,RMLS,16473841,45.5688261,-122.8455699
PAST SALE,Townhouse,6840 NW 165th Ave,Portland,OR,97229,464000,4,2.5,BETHANY,1968,2613,2014,649,236,210,Sold,http://www.redfin.com/OR/Portland/6840-NW-165th-Ave-97229/home/54836109,RMLS,19208799,45.5688247,-122.8468506
PAST SALE,Townhouse,14872 NW Deejay Ln,Portland,OR,97229,465000,3,2.5,Bethany Knoll,2013,3049,1998,1153,231,326,Sold,http://www.redfin.com/OR/Portland/14872-NW-Deejay-Ln-97229/home/26667199,RMLS,18093331,45.5551612,-122.8306216
PAST SALE,Single Family Residential,13847 SE Eastridge St,Portland,OR,97236,495000,4,2.5,Portland Southeast,2326,10018,2006,787,213,15,Sold,http://www.redfin.com/OR/Portland/13847-SE-Eastridge-St-97236/home/26551219,RMLS,19078869,45.4622194,-122.5207436
PAST SALE,Single Family Residential,1853 NW Cedar Ridge Dr,Portland,OR,97229,1020000,5,4.5,RIDGEVIEW/FOREST HEIGHTS,4790,13068,2004,1824,213,50,Sold,http://www.redfin.com/OR/Portland/1853-NW-Cedar-Ridge-Dr-97229/home/26566179,RMLS,16211394,45.5353449,-122.7605947
PAST SALE,Single Family Residential,5614 NW Primino Ave,Portland,OR,97229,685000,4,3,ARBOR HEIGHTS,3373,4791,2015,1291,203,50,Sold,http://www.redfin.com/OR/Portland/5614-NW-Primino-Ave-97229/home/97637833,RMLS,17540737,45.5599227,-122.8108625
PAST SALE,Townhouse,5567 SW Multnomah Blvd SW,Portland,OR,97219,220000,2,1.5,Maplewood,1088,871,1980,710,202,444,Sold,http://www.redfin.com/OR/Portland/5567-SW-Multnomah-Blvd-97219/home/25757053,RMLS,19602245,45.4678997,-122.7344005
PAST SALE,Single Family Residential,2325 NE 155th Pl,Portland,OR,97230,325000,2,2,Summerplace,1328,5662,1989,1403,245,23,Sold,http://www.redfin.com/OR/Portland/2325-NE-155th-Pl-97230/home/26524179,RMLS,17179202,45.5403946,-122.5031731
PAST SALE,Single Family Residential,8413 SE 145th Pl,Portland,OR,97236,469000,4,3,Portland Southeast,2984,7840,2007,583,157,37,Sold,http://www.redfin.com/OR/Portland/8413-SE-145th-Pl-97236/home/25769520,RMLS,19313546,45.4623521,-122.5143167
PAST SALE,Single Family Residential,8414 NW Gilliam Ln,Portland,OR,97229,651000,4,3,Forest Heights,2985,9147,2002,771,218,52,Sold,http://www.redfin.com/OR/Portland/8414-NW-Gilliam-Ln-97229/home/25814558,RMLS,19301295,45.531501,-122.7637845
PAST SALE,Single Family Residential,7426 SE 114th Ave,Portland,OR,97266,427499,5,3.5,Portland Southeast,3344,3920,2007,920,128,200,Sold,http://www.redfin.com/OR/Portland/7426-SE-114th-Ave-97266/home/25748191,RMLS,18170143,45.4690412,-122.5458071
PAST SALE,Single Family Residential,4520 N Newark St,Portland,OR,97203,350000,3,2.5,Portland North,1560,2613,2007,1111,224,92,Sold,http://www.redfin.com/OR/Portland/4520-N-Newark-St-97203/home/26460251,RMLS,18675036,45.5899492,-122.7141984
PAST SALE,Single Family Residential,14109 SE Harney St,Portland,OR,97236,434000,4,2.5,Starpointe-Happy Valley,2601,7405,2003,1388,167,7,Sold,http://www.redfin.com/OR/Portland/14109-SE-Harney-St-97236/home/26544427,RMLS,17186948,45.4626844,-122.5177767
PAST SALE,Single Family Residential,15829 SE Bybee Dr,Portland,OR,97236,495000,4,3,Hawthorne Ridge,3207,7840,2002,1501,154,34,Sold,http://www.redfin.com/OR/Portland/15829-SE-Bybee-Dr-97236/home/26547829,RMLS,17291089,45.4703111,-122.4991145
PAST SALE,Single Family Residential,11682 SE Carter Ln,Happy Valley,OR,97086,525000,3,2.5,LINCOLN HEIGHTS,2456,9147,2013,738,214,93,Sold,http://www.redfin.com/OR/Portland/11682-SE-Carter-Ln-97086/home/25882667,RMLS,19115130,45.4558371,-122.5433648
PAST SALE,Townhouse,4926 SW 1st Ave,Portland,OR,97239,350000,2,1.5,JOHN'S LANDING,1184,1306,2000,855,296,50,Sold,http://www.redfin.com/OR/Portland/4926-SW-1st-Ave-97239/home/26578196,RMLS,18086374,45.4883516,-122.6786006
PAST SALE,Single Family Residential,11394 NW Odeon Ln,Portland,OR,97229,659900,5,3,NW Washington Co or Sauvie Island,2866,4356,2014,402,230,37,Sold,http://www.redfin.com/OR/Portland/11394-NW-Odeon-Ln-97229/home/56335597,RMLS,20630047,45.5366186,-122.7937674
PAST SALE,Single Family Residential,11395 NW Odeon Ln,Portland,OR,97229,689900,5,3.5,CEDAR MILL,3233,4356,2015,1524,213,30,Sold,http://www.redfin.com/OR/Portland/11395-NW-Odeon-Ln-97229/home/56335593,RMLS,17628578,45.5366992,-122.7941558
PAST SALE,Single Family Residential,14676 NW Sterling Ct,Portland,OR,97229,665000,4,2.5,BETHANY,3175,5662,2011,1569,209,35,Sold,http://www.redfin.com/OR/Portland/14676-NW-Sterling-Ct-97229/home/26842373,RMLS,17151311,45.554685,-122.8290233
PAST SALE,Townhouse,15964 NW Brugger Rd,Portland,OR,97229,410000,3,2.5,NORTH BETHANY CREEK,1781,1742,2015,1338,230,163,Sold,http://www.redfin.com/OR/Portland/15964-NW-Brugger-Rd-97229/home/65681259,RMLS,17697082,45.5690333,-122.8417171
PAST SALE,Single Family Residential,13354 NW Lombardy Dr,Portland,OR,97229,859900,5,3.5,Arbor Heights,3819,6534,2016,1795,225,121,Sold,http://www.redfin.com/OR/Portland/13354-NW-Lombardy-Dr-97229/home/65681370,RMLS,16648600,45.5612139,-122.8145212
PAST SALE,Single Family Residential,16988 NW Antonio,Portland,OR,97229,509770,4,2.5,ABBEY CREEK IN BETHANY,2455,3612,2016,1768,208,34,Sold,http://www.redfin.com/OR/Portland/16988-NW-Antonio-St-97229/home/104416732,RMLS,16306794,45.5704107,-122.8519803
PAST SALE,Single Family Residential,13458 NW Lombardy Dr,Portland,OR,97229,1014999,5,3,ARBOR HEIGHTS,4016,10018,2016,1787,253,118,Sold,http://www.redfin.com/OR/Portland/13458-NW-Lombardy-Dr-97229/home/65681374,RMLS,16438267,45.5611,-122.8155133
PAST SALE,Single Family Residential,13212 SW Hazelcrest Way,Tigard,OR,97224,572000,4,2.5,Sequoia Heights,2817,4791,2014,267,203,62,Sold,http://www.redfin.com/OR/Tigard/13212-SW-Hazelcrest-Way-97224/home/65681463,RMLS,20544225,45.4107242,-122.8127205
PAST SALE,Single Family Residential,2948 NW Grace Ter,Portland,OR,97229,780000,5,3.5,IRON RIDGE HEIGHTS,3259,3920,2019,87,239,38,Sold,http://www.redfin.com/OR/Portland/2948-NW-Grace-Ter-97229/home/147713815,RMLS,21478744,45.540909,-122.7936129
PAST SALE,Single Family Residential,8427 SE 145th Pl,Portland,OR,97236,450200,4,3.5,Cambridge Creek,3258,7840,2007,1536,138,33,Sold,http://www.redfin.com/OR/Portland/8427-SE-145th-Pl-97236/home/25769690,RMLS,17306260,45.4621132,-122.5142945
PAST SALE,Single Family Residential,3721 SE 136th Ave Unit B,Portland,OR,97236,239000,4,2.5,Portland Southeast,1548,871,2005,1800,154,165,Sold,http://www.redfin.com/OR/Portland/3721-SE-136th-Ave-97236/unit-B/home/25777827,RMLS,16235666,45.4958332,-122.5238291
PAST SALE,Single Family Residential,2584 NW 108th Ter,Portland,OR,97229,750000,5,3,BONNY SLOPE,3117,6098,2015,400,241,37,Sold,http://www.redfin.com/OR/Portland/2584-NW-108th-Ter-97229/home/67284066,RMLS,20348609,45.5382408,-122.7879637
PAST SALE,Single Family Residential,13291 NW Lombardy Dr,Portland,OR,97229,749000,4,3.5,BETHANY RIDGE Lot 2,3580,6534,2016,1591,209,50,Sold,http://www.redfin.com/OR/Portland/13291-NW-Lombardy-Dr-97229/home/101101850,RMLS,16435319,45.5615896,-122.8138666
PAST SALE,Single Family Residential,5693 NW 132nd Ave,Portland,OR,97229,755995,4,3.5,BETHANY RIDGE,3601,6098,2016,1753,210,50,Sold,http://www.redfin.com/OR/Portland/5693-NW-132nd-Ave-97229/home/101101814,RMLS,16176562,45.5605282,-122.8132682
PAST SALE,Single Family Residential,5759 NW 132nd Ave,Portland,OR,97229,715995,4,3,BETHANY RIDGE,3221,7840,2016,1709,222,50,Sold,http://www.redfin.com/OR/Portland/5759-NW-132nd-Ave-97229/home/101101812,RMLS,16094727,45.5610046,-122.8132545
PAST SALE,Single Family Residential,13270 NW Lombardy Dr,Portland,OR,97229,729995,5,4,BETHANY RIDGE Lot 57,3643,4791,2017,1557,200,50,Sold,http://www.redfin.com/OR/Portland/13270-NW-Lombardy-Dr-97229/home/101101801,RMLS,17478063,45.5612339,-122.8136926
PAST SALE,Single Family Residential,13096 NW Greenwood Dr,Portland,OR,97229,874000,4,3.5,BETHANY RIDGE,3791,5227,2016,1424,231,50,Sold,http://www.redfin.com/OR/Portland/13096-NW-Greenwood-Dr-97229/home/101101870,RMLS,17143482,45.5600557,-122.8119002
PAST SALE,Single Family Residential,5584 NW 131st Ave,Portland,OR,97229,746045,4,3,BETHANY RIDGE Lot 34,3800,5662,2017,1500,196,50,Sold,http://www.redfin.com/OR/Portland/5584-NW-131st-Ave-97229/home/101101874,RMLS,17428551,45.5598,-122.811796
PAST SALE,Single Family Residential,5764 NW 132nd Ave,Portland,OR,97229,689995,5,3.5,BETHANY RIDGE,3376,4791,2016,1682,204,50,Sold,http://www.redfin.com/OR/Portland/5764-NW-132nd-Ave-97229/home/101101804,RMLS,16459274,45.5611085,-122.8126767
PAST SALE,Single Family Residential,14997 NW Rossetta St,Portland,OR,97229,455000,4,2.5,NW Washington Co or Sauvie Island,1731,3049,2015,1639,263,70,Sold,http://www.redfin.com/OR/Portland/14997-NW-Rossetta-St-97229/home/81566988,RMLS,17641702,45.5700504,-122.8312776
PAST SALE,Single Family Residential,6722 NW Mayflower Pl,Portland,OR,97229,489990,3,2.5,NW Washington Co or Sauvie Island,1744,2613,2015,1072,281,106,Sold,http://www.redfin.com/OR/Portland/6722-NW-Mayflower-Pl-97229/home/101101778,RMLS,18026998,45.5680975,-122.8299727
PAST SALE,Single Family Residential,14581 NW Safflower Dr,Portland,OR,97229,665000,4,2.5,BETHANY CREEK FALLS,2697,5227,2015,1467,247,109,Sold,http://www.redfin.com/OR/Portland/14581-NW-Safflower-Dr-97229/home/101101993,RMLS,17684105,45.569265,-122.8269736
PAST SALE,Single Family Residential,6850 NW Flora Ter,Portland,OR,97229,678000,4,2.5,Bethany Creek Falls,2697,6098,2015,666,251,115,Sold,http://www.redfin.com/OR/Portland/6850-NW-Flora-Ter-97229/home/101102007,RMLS,19360748,45.5692381,-122.8280786
PAST SALE,Single Family Residential,6776 NW Dandelion Ter,Portland,OR,97229,783000,4,2.5,NW Washington Co or Sauvie Island,3076,4791,2015,64,255,118,Sold,http://www.redfin.com/OR/Portland/6776-NW-Dandelion-Ter-97229/home/101102025,RMLS,21059821,45.5687093,-122.8297821
PAST SALE,Single Family Residential,6457 NE Killingsworth Ct,Portland,OR,97218,303000,2,1,CULLY,966,2178,2009,890,314,45,Sold,http://www.redfin.com/OR/Portland/6457-NE-Killingsworth-Ct-97218/home/25809267,RMLS,19299405,45.5623008,-122.5971211
PAST SALE,Townhouse,3726 SW Vesta St,Portland,OR,97219,415000,3,2.5,"Portland West, Raleigh Hills",1710,2613,2000,827,243,15,Sold,http://www.redfin.com/OR/Portland/3726-SW-Vesta-St-97219/home/26568720,RMLS,19365633,45.4409,-122.715726
PAST SALE,Townhouse,16577 NW Rossetta St,Portland,OR,97229,425000,3,2.5,ARBOR OAKS,1677,2613,2013,904,253,106,Sold,http://www.redfin.com/OR/Portland/16577-NW-Rossetta-St-97229/home/45358154,RMLS,19545735,45.5687166,-122.848047
PAST SALE,Single Family Residential,7491 SW Saint John Pl,Portland,OR,97223,640000,4,3.5,"Portland West, Raleigh Hills",2650,5662,1989,1408,242,113,Sold,http://www.redfin.com/OR/Portland/7491-SW-St-John-Pl-97223/home/26561144,RMLS,17193081,45.4751796,-122.7535766
PAST SALE,Single Family Residential,9614 NW Bartholomew Dr,Portland,OR,97229,715000,3,2.5,FOREST HEIGHTS,2932,7840,1995,1605,244,49,Sold,http://www.redfin.com/OR/Portland/9614-NW-Bartholomew-Dr-97229/home/25833373,RMLS,17166076,45.5383744,-122.7757272
PAST SALE,Single Family Residential,7496 SW Saint John Pl,Portland,OR,97223,750000,5,4,Arranmore,3856,11325,1989,1650,195,116,Sold,http://www.redfin.com/OR/Portland/7496-SW-St-John-Pl-97223/home/26560194,RMLS,17329360,45.4751215,-122.7538209
PAST SALE,Single Family Residential,14732 NW Shackelford Rd,Portland,OR,97229,519000,4,2.5,BETHANY CREEK FALLS,1991,3484,2015,430,261,117,Sold,http://www.redfin.com/OR/Portland/14732-NW-Shackelford-Rd-97229/home/92906858,RMLS,20165869,45.5704981,-122.8288609
PAST SALE,Townhouse,9607 NW Silver Ridge Loop,Portland,OR,97229,414320,2,2.5,FOREST HEIGHTS,1523,2178,1994,1429,272,425,Sold,http://www.redfin.com/OR/Portland/9607-NW-Silver-Ridge-Loop-97229/home/26460405,RMLS,17083170,45.5384872,-122.7769746
PAST SALE,Single Family Residential,14407 SE Donatello Loop,Happy Valley,OR,97086,644000,5,3.5,"Milwaukie, Gladstone, Happy Valley, Clckmas, Dmscus, Estacada",4124,11325,2003,1314,156,63,Sold,http://www.redfin.com/OR/Portland/14407-SE-Donatello-Loop-97086/home/25807885,RMLS,17505728,45.4594341,-122.5154328
PAST SALE,Single Family Residential,22 Juarez St,Lake Oswego,OR,97035,597500,4,2.5,MOUNTAIN PARK,3096,8276,1981,694,193,86,Sold,http://www.redfin.com/OR/Lake-Oswego/22-Juarez-97035/home/26579547,RMLS,19561594,45.4370815,-122.7212459
PAST SALE,Single Family Residential,14716 NW Cosmos St #215,Portland,OR,97229,455552,4,2.5,NW Washington Co or Sauvie Island,1837,2613,2016,1797,248,90,Sold,http://www.redfin.com/OR/Portland/14716-NW-Cosmos-St-97229/unit-215/home/106122186,RMLS,16457317,45.5717086,-122.8283743
PAST SALE,Single Family Residential,7679 NW Buckthorn Way,Portland,OR,97229,424000,3,2.5,BETHANY,1492,1306,2015,197,284,50,Sold,http://www.redfin.com/OR/Portland/7679-NW-Buckthorn-Way-97229/home/101104362,RMLS,21065069,45.5748829,-122.8536348
PAST SALE,Single Family Residential,12445 NW Ashbrook Dr Unit L190,Portland,OR,97229,1077685,6,4,THOMPSON WOODS,4110,4791,2020,290,262,87,Sold,http://www.redfin.com/OR/Portland/12445-NW-Ashbrook-Dr-97229/unit-L190/home/173260655,RMLS,20234128,45.5530176,-122.8045624
PAST SALE,Single Family Residential,16985 NW Madrone St,Portland,OR,97229,576000,5,3.5,The Heights at Abbey Creek,2980,3484,2015,705,193,38,Sold,http://www.redfin.com/OR/Portland/16985-NW-Madrone-St-97229/home/101104375,RMLS,19154431,45.5752909,-122.8523785
PAST SALE,Townhouse,222 SW Whitaker St,Portland,OR,97239,460000,2,2.5,LAIR HILL,1492,2613,1990,568,308,33,Sold,http://www.redfin.com/OR/Portland/222-S-Whitaker-St-97239/home/26541892,RMLS,20114444,45.498425,-122.675377
PAST SALE,Single Family Residential,16417 NW Canton St,Portland,OR,97229,570000,3,2.5,Arbor Oaks,2506,3484,2013,927,227,117,Sold,http://www.redfin.com/OR/Portland/16417-NW-Canton-St-97229/home/45459657,RMLS,18138415,45.5653128,-122.8457352
PAST SALE,Single Family Residential,3368 NW 153rd Ter,Portland,OR,97229,860000,5,3.5,NW Washington Co or Sauvie Island,3480,6969,2013,261,247,40,Sold,http://www.redfin.com/OR/Portland/3368-NW-153rd-Ter-97229/home/45459673,RMLS,20579530,45.543783,-122.8341039
PAST SALE,Single Family Residential,15416 NW Dominion Dr,Portland,OR,97229,655000,4,2.5,NW Washington Co or Sauvie Island,3170,5227,2013,1550,207,38,Sold,http://www.redfin.com/OR/Portland/15416-NW-Dominion-Dr-97229/home/45459685,RMLS,17573795,45.5440495,-122.8360853
PAST SALE,Single Family Residential,3317 NW 154th Ter,Portland,OR,97229,569950,4,3,Bronson Creek Farms,2655,5227,2013,1005,215,40,Sold,http://www.redfin.com/OR/Portland/3317-NW-154th-Ter-97229/home/45459688,RMLS,18590384,45.5436027,-122.8359712
PAST SALE,Single Family Residential,15411 NW Dominion Dr,Portland,OR,97229,810000,7,5,NW Washington Co or Sauvie Island,4224,5227,2013,383,192,35,Sold,http://www.redfin.com/OR/Portland/15411-NW-Dominion-Dr-97229/home/45459691,RMLS,20425430,45.5444215,-122.8358893
PAST SALE,Townhouse,16495 NW Rossetta St,Portland,OR,97229,470000,3,2.5,NW Washington Co or Sauvie Island,1821,4791,2013,915,258,106,Sold,http://www.redfin.com/OR/Portland/16495-NW-Rossetta-St-97229/home/45459707,RMLS,19616991,45.5685422,-122.8470579
PAST SALE,Townhouse,16363 NW Rossetta St,Portland,OR,97229,550000,3,2.5,ARBOR OAKS,1821,3049,2013,131,302,106,Sold,http://www.redfin.com/OR/Portland/16363-NW-Rossetta-St-97229/home/45459734,RMLS,21354684,45.5680074,-122.8457775
PAST SALE,Townhouse,16397 NW Rossetta St,Portland,OR,97229,575000,3,2.5,ARBOR LAKES,1821,4356,2013,57,316,115,Sold,http://www.redfin.com/OR/Portland/16397-NW-Rossetta-St-97229/home/45459736,RMLS,21111509,45.5680654,-122.8460125
PAST SALE,Single Family Residential,16486 NW Canton St,Portland,OR,97229,539000,5,3,ARBOR OAKS,2231,3920,2013,918,242,117,Sold,http://www.redfin.com/OR/Portland/16486-NW-Canton-St-97229/home/45459750,RMLS,19680486,45.5649369,-122.8463895
PAST SALE,Townhouse,6624 NW 163rd Ave,Portland,OR,97229,408000,3,2.5,ARBOR LAKES,1606,2613,2013,317,254,208,Sold,http://www.redfin.com/OR/Portland/6624-NW-163rd-Ave-97229/home/45459742,RMLS,20200322,45.5678206,-122.844984
PAST SALE,Townhouse,6610 NW 163rd Ave,Portland,OR,97229,413000,3,2.5,NW Washington Co or Sauvie Island,1681,2613,2013,543,246,202,Sold,http://www.redfin.com/OR/Portland/6610-NW-163rd-Ave-97229/home/45459743,RMLS,20563199,45.5677495,-122.8449812
PAST SALE,Townhouse,6652 NW 163rd Ave,Portland,OR,97229,390000,3,2.5,Arbor Oaks,1645,2613,2013,1334,237,170,Sold,http://www.redfin.com/OR/Portland/6652-NW-163rd-Ave-97229/home/45459744,RMLS,17613974,45.5679565,-122.8449458
PAST SALE,Townhouse,6638 NW 163rd Ave,Portland,OR,97229,424000,3,2.5,NW Washington Co or Sauvie Island,1640,2613,2013,1111,259,103,Sold,http://www.redfin.com/OR/Portland/6638-NW-163rd-Ave-97229/home/45459745,RMLS,18336034,45.567895,-122.8450088
PAST SALE,Single Family Residential,1956 Highlands Loop,Lake Oswego,OR,97034,1800000,5,4.5,"Lake Oswego, West Linn",4641,16552,2016,883,388,83,Sold,http://www.redfin.com/OR/Lake-Oswego/1956-Highlands-Loop-97034/home/101100255,RMLS,18331605,45.4316965,-122.6965966
PAST SALE,Single Family Residential,8036 SE Towhee Ct,Milwaukie,OR,97267,750000,4,2.5,"Milwaukie, Gladstone, Happy Valley, Clckmas, Dmscus, Estacada",2967,8276,2006,16,253,26,Sold,http://www.redfin.com/OR/Milwaukie/8036-SE-Towhee-Ct-97267/home/26071196,RMLS,21380024,45.4014242,-122.5811983
PAST SALE,Single Family Residential,3105 SE Riesling Rd,Milwaukie,OR,97267,593000,3,2.5,Concord Road Vineyard,2140,5662,2004,16,277,40,Sold,http://www.redfin.com/OR/Milwaukie/3105-SE-Riesling-Rd-97267/home/26057532,RMLS,21211498,45.4084484,-122.6316851
PAST SALE,Townhouse,17208 SW 119th Pl,King City,OR,97224,316500,3,2.5,"Tigard, Tualatin, Sherwood, Wilsonville",1520,1742,2015,521,208,147,Sold,http://www.redfin.com/OR/King-City/17208-SW-119th-Pl-97224/home/112775723,RMLS,20358363,45.3954135,-122.7995457
PAST SALE,Single Family Residential,7036 NW Eleanor Ave,Portland,OR,97229,500000,4,2.5,NW Washington Co or Sauvie Island,1744,2613,2016,579,287,115,Sold,http://www.redfin.com/OR/Portland/7036-NW-Eleanor-Ave-97229/home/110126741,RMLS,19234612,45.5705613,-122.8316383
