SALE TYPE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,DOLLAR PER SQFT,HOA PER MONTH,STATUS,URL,SOURCE,MSL,LATITUDE,LONGITUDE,geometry
PAST SALE,Single Family Residential,16949 NW Stalder Ln,Portland,OR,97229,526000,5,3.0,ARBOR OAKS,2272,3920,2013,1635,232,102,Sold,http://www.redfin.com/OR/Portland/16949-NW-Stalder-Ln-97229/home/52328278,RMLS,17600694,45.5694856,-122.8516946,POINT (-13675788.08596276 5711625.360602325)
PAST SALE,Single Family Residential,3528 SW 64th Pl,Portland,OR,97221,1875000,4,4.5,Laurian Grove,5288,17424,2008,1730,355,83,Sold,http://www.redfin.com/OR/Portland/3528-SW-64th-Pl-97221/home/26612942,RMLS,16011222,45.49775,-122.742755,POINT (-13663660.98516353 5700225.391072368)
PAST SALE,Single Family Residential,5441 NW Rubicon Ln,Portland,OR,97229,1700000,5,4.5,"Portland West, Raleigh Hills",4644,37897,2016,1143,366,167,Sold,http://www.redfin.com/OR/Portland/5441-NW-Rubicon-Ln-97229/home/49682302,RMLS,18242374,45.561248600000006,-122.78808870000002,POINT (-13668707.50956331 5710315.626150054)
PAST SALE,Townhouse,12882 NW Clement Ln,Portland,OR,97229,341000,2,2.0,CEDAR MILL,1427,1306,2007,353,239,200,Sold,http://www.redfin.com/OR/Portland/12882-NW-Clement-Ln-97229/home/25780626,RMLS,20430959,45.52365,-122.8094851,POINT (-13671089.34591612 5704339.651080434)
PAST SALE,Townhouse,15623 NE Beech St,Portland,OR,97230,203000,2,2.0,River View Village,1110,1742,2000,1492,183,110,Sold,http://www.redfin.com/OR/Portland/15623-NE-Beech-St-97230/home/26529404,RMLS,17444067,45.55011629999999,-122.5018233,POINT (-13636840.59100357 5708545.8259935)
PAST SALE,Townhouse,8739 N Crawford St,Portland,OR,97203,320000,2,3.0,Portland North,1248,871,2001,1221,256,183,Sold,http://www.redfin.com/OR/Portland/8739-N-Crawford-St-97203/home/26551116,RMLS,18333422,45.588663200000006,-122.76052849999999,POINT (-13665639.52213315 5714675.463161512)
PAST SALE,Townhouse,15635 NE Beech St,Portland,OR,97230,193125,2,2.0,Riverview Townhomes,1096,1742,2000,1823,176,110,Sold,http://www.redfin.com/OR/Portland/15635-NE-Beech-St-97230/home/26526065,RMLS,16660614,45.55011210000001,-122.501655,POINT (-13636821.85593328 5708545.158348524)
PAST SALE,Single Family Residential,16933 NW Viola St,Portland,OR,97229,544500,5,3.0,ABBEY CREEK IN BETHANY,2506,3920,2019,898,217,34,Sold,http://www.redfin.com/OR/Portland/16933-NW-Viola-St-97229/home/112841439,RMLS,18515524,45.5736348,-122.85103070000001,POINT (-13675714.18095282 5712285.182064447)
PAST SALE,Single Family Residential,5226 NW 133rd Ave,Portland,OR,97229,760000,4,3.0,BETHANY - ARBOR HEIGHTS,3062,8276,2010,337,248,142,Sold,http://www.redfin.com/OR/Portland/5226-NW-133rd-Ave-97229/home/26649390,RMLS,20421063,45.5570846,-122.8132172,POINT (-13671504.8013877 5709653.597209374)
PAST SALE,Single Family Residential,2539 NW Marsden Pl,Portland,OR,97229,639900,3,3.5,Forest Heights,2600,6534,2000,1446,246,49,Sold,http://www.redfin.com/OR/Portland/2539-NW-Marsden-Pl-97229/home/25824403,RMLS,17628446,45.541558200000004,-122.7782992,POINT (-13667617.74740819 5707185.507476795)
PAST SALE,Single Family Residential,9036 SE Wyndham Way,Happy Valley,OR,97086,445000,3,3.0,ALTAMONT ON MT SCOTT,2334,5227,2006,1566,191,20,Sold,http://www.redfin.com/OR/Happy-Valley/9036-SE-Wyndham-Way-97086/home/25744558,RMLS,17281215,45.4552625,-122.5667957,POINT (-13644073.28548719 5693480.274214996)
PAST SALE,Single Family Residential,4655 NW 166th Ave,Portland,OR,97229,533610,4,2.5,NW Washington Co or Sauvie Island,2288,5227,2000,792,233,11,Sold,http://www.redfin.com/OR/Portland/4655-NW-166th-Ave-97229/home/25739742,RMLS,19408318,45.55304879999999,-122.8481328,POINT (-13675391.58820045 5709011.997434)
PAST SALE,Single Family Residential,17157 NW Woodreed Ct,Portland,OR,97229,594995,5,3.5,GRACE HOLLOW II AT ABBEY CREEK,2612,3920,2019,740,228,74,Sold,http://www.redfin.com/OR/Portland/17157-NW-Woodreed-Ct-97229/home/144693735,RMLS,19662608,45.571103799999996,-122.8539284,POINT (-13676036.75144129 5711882.687082605)
PAST SALE,Single Family Residential,7307 NW Baneberry Pl,Portland,OR,97229,594494,4,3.0,Grace Hollow II at Abbey Creek,2509,3920,2018,1072,237,74,Sold,http://www.redfin.com/OR/Portland/7307-NW-Baneberry-Pl-97229/home/144693748,RMLS,18059535,45.57254767,-122.85416940000002,POINT (-13676063.57943857 5712112.29783123)
PAST SALE,Single Family Residential,7459 NW Oakfern Dr,Portland,OR,97229,569995,5,3.0,Grace Hollow II at Abbey Creek,2437,5227,2018,1145,234,74,Sold,http://www.redfin.com/OR/Portland/7459-NW-Oakfern-Dr-97229/home/144693763,RMLS,18239076,45.5737816,-122.8545605,POINT (-13676107.11649142 5712308.527647999)
PAST SALE,Single Family Residential,17254 NW Antonio St,Portland,OR,97229,635000,5,3.0,GRACE HOLLOW II AT ABBEY CREEK,2903,3920,2018,726,219,75,Sold,http://www.redfin.com/OR/Portland/17254-NW-Antonio-St-97229/home/144693715,RMLS,19053122,45.570396200000005,-122.8547301,POINT (-13676125.99627706 5711770.163480164)
PAST SALE,Single Family Residential,4837 SE Vintage Pl,Milwaukie,OR,97267,325000,3,2.5,"Milwaukie, Gladstone, Happy Valley, Clckmas, Dmscus, Estacada",1561,871,2005,807,208,180,Sold,http://www.redfin.com/OR/Milwaukie/4837-SE-Vintage-Pl-97267/unit-4/home/25973414,RMLS,19057928,45.3974554,-122.6120649,POINT (-13649112.62977981 5684311.244891453)
PAST SALE,Single Family Residential,16329 NE Fargo St,Portland,OR,97230,375000,3,2.5,WILKES COMMUNITY,2404,6098,2003,1004,156,24,Sold,http://www.redfin.com/OR/Portland/16329-NE-Fargo-St-97230/home/26625905,RMLS,18314898,45.546149799999995,-122.4940634,POINT (-13635976.76288697 5707915.321119905)
PAST SALE,Single Family Residential,16300 SE Merganser Ct,Milwaukie,OR,97267,427000,4,2.5,"Milwaukie, Gladstone, Happy Valley, Clckmas, Dmscus, Estacada",2304,3920,2006,1648,185,38,Sold,http://www.redfin.com/OR/Milwaukie/16300-SE-Merganser-Ct-97267/home/26075542,RMLS,17205238,45.4049895,-122.59119340000001,POINT (-13646789.22502772 5685505.728516068)
PAST SALE,Townhouse,6881 NW 164th Ave,Portland,OR,97229,429000,3,2.5,NW Washington Co or Sauvie Island,1867,2613,2014,278,230,202,Sold,http://www.redfin.com/OR/Portland/6881-NW-164th-Ave-97229/home/54836104,RMLS,20640368,45.569032299999996,-122.84633500000001,POINT (-13675191.4580199 5711553.278076976)
PAST SALE,Single Family Residential,17079 NW Reuben Ln,Portland,OR,97229,635000,5,3.0,Arbor Oaks,2683,4791,2014,1149,237,117,Sold,http://www.redfin.com/OR/Portland/17079-NW-Reuben-Ln-97229/home/54836273,RMLS,18120639,45.5645739,-122.85261820000001,POINT (-13675890.90064445 5710844.346506711)
PAST SALE,Single Family Residential,5904 NW 170th Ave,Portland,OR,97229,619600,4,3.0,SOMERSET,3250,6098,2014,1496,191,35,Sold,http://www.redfin.com/OR/Portland/5904-NW-170th-Ave-97229/home/54836493,RMLS,17187439,45.561856,-122.85236699999999,POINT (-13675862.93718836 5710412.199985995)
PAST SALE,Single Family Residential,5497 NW Rubicon Ln,Portland,OR,97229,1775000,4,3.5,"Portland West, Raleigh Hills",4593,23086,2016,352,386,208,Sold,http://www.redfin.com/OR/Portland/5497-NW-Rubicon-Ln-97229/home/49682295,RMLS,20237934,45.5607178,-122.78897020000001,POINT (-13668805.63769444 5710231.232220379)
PAST SALE,Single Family Residential,10139 NW Skyline Heights Dr,Portland,OR,97229,765000,3,2.5,ALDER RIDGE,3129,6969,2005,1174,244,50,Sold,http://www.redfin.com/OR/Portland/10139-NW-Skyline-Heights-Dr-97229/home/25829626,RMLS,18352320,45.551037799999996,-122.7811936,POINT (-13667939.95054234 5708692.311687332)
PAST SALE,Townhouse,253 SE 188th Ave,Portland,OR,97233,220000,2,1.5,ROCKWOOD,1028,1306,2002,85,214,100,Sold,http://www.redfin.com/OR/Portland/253-SE-188th-Ave-97233/home/26438169,RMLS,21535894,45.5210602,-122.47035829999999,POINT (-13633337.92322577 5703928.171643405)
PAST SALE,Single Family Residential,4284 NW Ashbrook Dr,Portland,OR,97229,695000,4,3.0,Thompson Woods No.2,2453,3920,2018,257,283,85,Sold,http://www.redfin.com/OR/Portland/4284-NW-Ashbrook-Dr-97229/home/148569506,RMLS,20025796,45.550395,-122.804787,POINT (-13670566.35581642 5708590.129118207)
PAST SALE,Single Family Residential,3245 NE 164th Loop,Portland,OR,97230,344000,3,2.5,Portland Northeast,2184,6098,2004,1460,158,29,Sold,http://www.redfin.com/OR/Portland/3245-NE-164th-Loop-97230/home/26548557,RMLS,17533409,45.546408899999996,-122.49312040000001,POINT (-13635871.78860715 5707956.505646683)
PAST SALE,Single Family Residential,10339 NW Langworthy Ter,Portland,OR,97229,1450000,5,3.5,FOREST HEIGHTS/NW PORTLAND,4855,13503,2006,22,299,52,Sold,http://www.redfin.com/OR/Portland/10339-NW-Langworthy-Ter-97229/home/25846466,RMLS,21090979,45.5493207,-122.78090220000001,POINT (-13667907.51204273 5708419.355849382)
PAST SALE,Single Family Residential,9618 NW Durrett St,Portland,OR,97229,641105,4,2.5,NORTHWEST HEIGHTS,2833,7840,2001,1297,226,100,Sold,http://www.redfin.com/OR/Portland/9618-NW-Durrett-St-97229/home/26592717,RMLS,17445280,45.5422087,-122.77583059999999,POINT (-13667342.94411321 5707288.897827591)
PAST SALE,Single Family Residential,3133 NW Chapin Dr,Portland,OR,97229,755000,5,3.5,"Portland West, Raleigh Hills",4161,8276,2000,702,181,52,Sold,http://www.redfin.com/OR/Portland/3133-NW-Chapin-Dr-97229/home/26556255,RMLS,19317370,45.5453924,-122.766705,POINT (-13666327.08696803 5707794.931777735)
PAST SALE,Single Family Residential,11916 NW Hibbard Dr Lot 128,Portland,OR,97229,730220,5,3.0,THOMPSON WOODS - WHH,2557,3920,2021,123,286,83,Sold,http://www.redfin.com/OR/Portland/11916-NW-Hibbard-Dr-97229/unit-128/home/175102941,RMLS,21414066,45.549870899999995,-122.8022131,POINT (-13670279.83057907 5708506.816534892)
PAST SALE,Single Family Residential,15537 SE Evergreen Dr,Portland,OR,97236,475000,4,2.5,Portland Southeast,2806,8712,2001,778,169,33,Sold,http://www.redfin.com/OR/Portland/15537-SE-Evergreen-Dr-97236/home/26596270,RMLS,19232331,45.4724654,-122.50277790000001,POINT (-13636946.85658949 5696210.713519838)
PAST SALE,Single Family Residential,21086 NW Galice Ln,Portland,OR,97229,472500,4,2.5,Rock Creek / Sunset West,2770,4791,2003,1702,171,28,Sold,http://www.redfin.com/OR/Portland/21086-NW-Galice-Ln-97229/home/26713170,RMLS,16429311,45.56346729999999,-122.89416979999999,POINT (-13680516.4035981 5710668.394412208)
PAST SALE,Single Family Residential,8404 NW Cedar Ln,Portland,OR,97229,890000,5,4.5,Forest Heights/NW Portland,4032,11761,2004,557,221,50,Sold,http://www.redfin.com/OR/Portland/8404-NW-Cedar-Ln-97229/home/26557825,RMLS,19336402,45.534814399999995,-122.762755,POINT (-13665887.3749794 5706113.719616919)
PAST SALE,Single Family Residential,4300 NW Ashbrook Dr #54,Portland,OR,97229,690000,4,3.0,THOMPSON WOODS - ARBOR,2618,3920,2019,739,264,83,Sold,http://www.redfin.com/OR/Portland/4300-NW-Ashbrook-Dr-97229/unit-54/home/163839915,RMLS,19458179,45.550476,-122.80479,POINT (-13670566.6897749 5708603.005202112)
PAST SALE,Single Family Residential,17075 NW Tristan St,Portland,OR,97229,564335,6,4.5,ABBEY CREEK IN BETHANY,3664,3920,2017,1345,154,34,Sold,http://www.redfin.com/OR/Portland/17075-NW-Tristan-St-97229/home/104416759,RMLS,17187714,45.5714039,-122.85299029999999,POINT (-13675932.32262698 5711930.409858222)
PAST SALE,Townhouse,688 SW Trillium Creek Ter,Portland,OR,97225,535000,3,2.5,PETERKORT WOODS,1938,1306,2006,32,276,292,Sold,http://www.redfin.com/OR/Portland/688-SW-Trillium-Creek-Ter-97225/home/26727281,RMLS,21652002,45.5148761,-122.78296609999998,POINT (-13668137.26433977 5702945.689755502)
PAST SALE,Single Family Residential,16438 NW Canton St,Portland,OR,97229,590000,3,2.5,ARBOR OAKS,2535,3484,2013,324,233,122,Sold,http://www.redfin.com/OR/Portland/16438-NW-Canton-St-97229/home/45459754,RMLS,20473196,45.564966600000005,-122.8457868,POINT (-13675130.43267505 5710906.787596129)
PAST SALE,Townhouse,16483 NW Rossetta St,Portland,OR,97229,381500,3,2.5,NW Washington Co or Sauvie Island,1722,2613,2013,1695,222,188,Sold,http://www.redfin.com/OR/Portland/16483-NW-Rossetta-St-97229/home/45459701,RMLS,16224474,45.5684688,-122.8468364,POINT (-13675247.27361258 5711463.672660283)
PAST SALE,Single Family Residential,16698 NW Tucson St,Beaverton,OR,97006,678500,4,2.5,NW Washington Co or Sauvie Island,2373,5227,2002,44,286,30,Sold,http://www.redfin.com/OR/Beaverton/16698-NW-Tucson-St-97006/home/26558195,RMLS,21151763,45.54875,-122.84920430000001,POINT (-13675510.86703484 5708328.637355147)
PAST SALE,Single Family Residential,601 SW Arboretum Cir,Portland,OR,97221,889000,4,3.5,ARBORETUM HILLS,3002,8276,2005,242,296,73,Sold,http://www.redfin.com/OR/Portland/601-SW-Arboretum-Cir-97221/home/26575589,RMLS,20172719,45.518349,-122.72257379999999,POINT (-13661414.42425594 5703497.423903833)
PAST SALE,Single Family Residential,12092 NW Blackhawk Dr,Portland,OR,97229,1315000,4,3.5,Ironwood,4103,10454,2000,54,320,21,Sold,http://www.redfin.com/OR/Portland/12092-NW-Blackhawk-Dr-97229/home/25761846,RMLS,21497629,45.5417841,-122.80117279999999,POINT (-13670164.0249128 5707221.411845821)
PAST SALE,Single Family Residential,15516 SE Evergreen Dr,Portland,OR,97236,455000,5,2.5,HAWTHORNE RIDGE,3248,7405,2002,1795,140,33,Sold,http://www.redfin.com/OR/Portland/15516-SE-Evergreen-Dr-97236/home/26604388,RMLS,16050443,45.4720345,-122.50335829999999,POINT (-13637011.46642194 5696142.311021661)
PAST SALE,Single Family Residential,14941 NW Orchid St,Portland,OR,97229,535000,3,2.5,BETHANY CREEK FALLS,1592,2178,2016,110,336,117,Sold,http://www.redfin.com/OR/Portland/14941-NW-Orchid-St-97229/home/112775458,RMLS,21114073,45.572067,-122.8305753,POINT (-13673437.09624085 5712035.858854771)
PAST SALE,Single Family Residential,14590 NW Delia St,Portland,OR,97229,675000,4,2.5,BETHANY CREEK FALLS,2656,5227,2015,827,254,115,Sold,http://www.redfin.com/OR/Portland/14590-NW-Delia-St-97229/home/92906991,RMLS,19012733,45.5684104,-122.82758020000001,POINT (-13673103.68323397 5711454.386187584)
PAST SALE,Single Family Residential,16744 NW Viola St,Portland,OR,97229,652000,4,2.5,ABBEY CREEK IN BETHANY,2176,3049,2015,79,300,48,Sold,http://www.redfin.com/OR/Portland/16744-NW-Viola-St-97229/home/101659376,RMLS,21171222,45.57326870000001,-122.8494352,POINT (-13675536.57070526 5712226.961498297)
PAST SALE,Single Family Residential,5768 NW 131st Ave,Portland,OR,97229,719995,4,3.5,BR 76/331,3791,4791,2016,1759,190,50,Sold,http://www.redfin.com/OR/Portland/5768-NW-131st-Ave-97229/home/101101822,RMLS,16668778,45.5610994,-122.81181059999999,POINT (-13671348.21939196 5710291.904188734)
PAST SALE,Single Family Residential,5820 NW Primino Ave,Portland,OR,97229,740000,5,3.5,ARBOR HEIGHTS,3424,5662,2015,866,216,50,Sold,http://www.redfin.com/OR/Portland/5820-NW-Primino-Ave-97229/home/99788434,RMLS,19038422,45.5615955,-122.8108903,POINT (-13671245.77206458 5710370.78154357)
PAST SALE,Single Family Residential,7005 NW 170th Ave,Portland,OR,97229,547000,5,3.0,ARBOR OAKS,2266,3484,2014,1429,241,105,Sold,http://www.redfin.com/OR/Portland/7005-NW-170th-Ave-97229/home/86502490,RMLS,17565044,45.570232,-122.85244490000001,POINT (-13675871.6089767 5711744.052355052)
PAST SALE,Single Family Residential,8927 NW Rockwell Ln,Portland,OR,97229,935000,5,4.5,"Portland West, Raleigh Hills",4767,7840,2002,1489,196,49,Sold,http://www.redfin.com/OR/Portland/8927-NW-Rockwell-Ln-97229/home/25860510,RMLS,17547617,45.541841600000005,-122.7698118,POINT (-13666672.93436203 5707230.550873808)
PAST SALE,Single Family Residential,21174 NW Galice Ln,Portland,OR,97229,465000,4,2.5,Rock Creek / Sunset West,3106,7840,2004,1263,150,45,Sold,http://www.redfin.com/OR/Portland/21174-NW-Galice-Ln-97229/home/26700415,RMLS,17693361,45.563400099999996,-122.8956517,POINT (-13680681.3679515 5710657.709560206)
PAST SALE,Single Family Residential,12252 SW 13th Ct,Portland,OR,97219,980000,4,3.5,TRYON HIGHLANDS,4791,9147,2019,764,205,60,Sold,http://www.redfin.com/OR/Portland/12252-SW-13th-Ct-97219/home/49681026,RMLS,19658782,45.4374575,-122.69092820000002,POINT (-13657891.65217809 5690655.146808549)
PAST SALE,Single Family Residential,1251 SW Ophelia St,Portland,OR,97219,1075000,6,3.5,TRYON HIGHLANDS,4054,7405,2017,757,265,62,Sold,http://www.redfin.com/OR/Portland/1251-SW-Ophelia-St-97219/home/49681036,RMLS,19227420,45.4371364,-122.69238179999999,POINT (-13658053.4661899 5690604.205910618)
PAST SALE,Single Family Residential,1287 SW Ophelia St,Portland,OR,97219,890000,4,2.5,TRYON HIGHLANDS,3135,13503,2013,309,284,63,Sold,http://www.redfin.com/OR/Portland/1287-SW-Ophelia-St-97219/home/49681033,RMLS,20173339,45.4367853,-122.69302859999999,POINT (-13658125.46763655 5690548.505995531)
PAST SALE,Single Family Residential,15432 SE Wills Way,Milwaukie,OR,97267,680000,4,2.5,OATFIELD,2688,9583,2007,29,253,17,Sold,http://www.redfin.com/OR/Milwaukie/15432-SE-Wills-Way-97267/home/25755559,RMLS,21240186,45.41163,-122.60509029999999,POINT (-13648336.22085932 5686558.669635503)
PAST SALE,Single Family Residential,12305 NW Fernleaf Ln Unit L116,Portland,OR,97229,795989,4,3.0,THOMPSON WOODS,2478,5662,2021,36,321,87,Sold,http://www.redfin.com/OR/Portland/12305-NW-Fernleaf-Ln-97229/unit-L116/home/173236328,RMLS,20447605,45.551372,-122.80343,POINT (-13670415.29526742 5708745.438182996)
PAST SALE,Single Family Residential,2549 NW 108th Ter,Portland,OR,97229,749900,5,3.0,NW Washington Co or Sauvie Island,2958,6098,2015,492,254,52,Sold,http://www.redfin.com/OR/Portland/2549-NW-108th-Ter-97229/home/66065778,RMLS,20519468,45.537988399999996,-122.7884919,POINT (-13668752.393582 5706618.14541275)
PAST SALE,Townhouse,878 SW Shaker Pl,Portland,OR,97225,505000,3,2.5,"Portland West, Raleigh Hills",2272,2178,2005,1156,222,398,Sold,http://www.redfin.com/OR/Portland/878-SW-Shaker-Pl-97225/home/26648457,RMLS,18288404,45.5131076,-122.7471009,POINT (-13664144.76853857 5702664.744032425)
PAST SALE,Single Family Residential,13132 NW Alvada St,Portland,OR,97229,633000,5,3.0,NW Washington Co or Sauvie Island,2679,6534,2007,1145,236,130,Sold,http://www.redfin.com/OR/Portland/13132-NW-Alvada-St-97229/home/25807144,RMLS,18510479,45.5559826,-122.81197379999999,POINT (-13671366.38673285 5709478.399873328)
PAST SALE,Single Family Residential,11770 NW Cedar Falls Dr,Portland,OR,97229,415500,3,2.5,Maple Leaf,1450,2178,2012,1537,287,85,Sold,http://www.redfin.com/OR/Portland/11770-NW-Cedar-Falls-Dr-97229/home/44589531,RMLS,17035331,45.5206164,-122.7993817,POINT (-13669964.64057284 5703857.660541793)
PAST SALE,Townhouse,14871 NW Shackelford Rd Unit 3.1,Portland,OR,97229,375552,3,3.5,NW Washington Co or Sauvie Island,1589,1306,2017,1395,236,250,Sold,http://www.redfin.com/OR/Portland/14871-NW-Shackelford-Rd-97229/unit-31/home/142939525,RMLS,17362562,45.571420399999994,-122.83015800000001,POINT (-13673390.64261734 5711933.033743648)
PAST SALE,Single Family Residential,7888 NW 169th Ave,Portland,OR,97229,1085000,5,3.5,HIGHLANDS AT NORTH BETHANY,3277,6534,2017,5,331,75,Sold,http://www.redfin.com/OR/Portland/7888-NW-169th-Ave-97229/home/144693577,RMLS,21306479,45.5766935,-122.8510124,POINT (-13675712.14380614 5712771.619310742)
PAST SALE,Townhouse,4918 SW View Point Ter,Portland,OR,97239,405000,2,2.5,"Portland West, Raleigh Hills",1321,1306,2002,1181,307,32,Sold,http://www.redfin.com/OR/Portland/4918-SW-View-Point-Ter-97239/home/26622991,RMLS,18177260,45.48825120000001,-122.6784629,POINT (-13656504.0213295 5698716.964501898)
PAST SALE,Single Family Residential,15733 SE Hawk Ct,Portland,OR,97236,420777,4,3.0,Portland Southeast,2340,4791,2003,571,180,4,Sold,http://www.redfin.com/OR/Portland/15733-SE-Hawk-Ct-97236/home/26544180,RMLS,19631004,45.468126500000004,-122.5005668,POINT (-13636700.71806339 5695521.965991085)
PAST SALE,Townhouse,715 NE Tillamook St,Portland,OR,97212,439000,3,3.0,Irvington,1498,871,2005,635,293,100,Sold,http://www.redfin.com/OR/Portland/715-NE-Tillamook-St-97212/home/25789156,RMLS,19439512,45.537653000000006,-122.6582281,POINT (-13654251.4936972 5706564.840849998)
PAST SALE,Townhouse,4738 SW View Point Ter,Portland,OR,97239,400000,3,3.5,"Portland West, Raleigh Hills",1856,1742,2002,823,216,32,Sold,http://www.redfin.com/OR/Portland/4738-SW-View-Point-Ter-97239/home/26596384,RMLS,19551645,45.4890194,-122.67793600000002,POINT (-13656445.3670898 5698838.946592221)
PAST SALE,Townhouse,4728 SW View Point Ter,Portland,OR,97239,385000,2,2.5,Terwilliger Pointe,1552,1742,2002,848,248,32,Sold,http://www.redfin.com/OR/Portland/4728-SW-View-Point-Ter-97239/home/25792400,RMLS,19685499,45.48910789999999,-122.67793470000001,POINT (-13656445.22237447 5698852.999569427)
PAST SALE,Townhouse,15554 NW Snowbush Ln,Portland,OR,97229,383995,3,2.5,NORTH BETHANY PARK,1590,1306,2019,647,242,132,Sold,http://www.redfin.com/OR/Portland/15554-NW-Snowbush-Ln-97229/home/144694034,RMLS,19122049,45.568735700000005,-122.8373456,POINT (-13674190.76258937 5711506.113871593)
PAST SALE,Townhouse,723 NE Tillamook St,Portland,OR,97212,545000,3,3.0,Portland Northeast,1155,1306,2005,64,472,100,Sold,http://www.redfin.com/OR/Portland/723-NE-Tillamook-St-97212/home/25752900,RMLS,21248091,45.537653000000006,-122.658115,POINT (-13654238.90346279 5706564.840849998)
PAST SALE,Single Family Residential,9434 SE Grace Cir,Happy Valley,OR,97086,465000,4,2.5,"Milwaukie, Gladstone, Happy Valley, Clckmas, Dmscus, Estacada",2550,8276,2007,1319,182,45,Sold,http://www.redfin.com/OR/Happy-Valley/9434-SE-Grace-Cir-97086/home/25762806,RMLS,17385972,45.45702120000001,-122.54325159999998,POINT (-13641452.368264 5693759.376338556)
PAST SALE,Townhouse,4734 SW View Point Ter,Portland,OR,97239,333000,2,2.5,"Portland West, Raleigh Hills",1552,1742,2002,1746,215,29,Sold,http://www.redfin.com/OR/Portland/4734-SW-View-Point-Ter-97239/home/26621093,RMLS,16443113,45.4890636,-122.6779358,POINT (-13656445.34482591 5698845.96513853)
PAST SALE,Single Family Residential,14778 NW Delia St Unit Model,Portland,OR,97229,699990,4,2.5,BETHANY CREEK FALLS,2909,4791,2015,1391,241,72,Sold,http://www.redfin.com/OR/Portland/14778-NW-Delia-St-97229/home/101101782,RMLS,17675349,45.5682146,-122.8294642,POINT (-13673313.40915463 5711423.251132105)
PAST SALE,Single Family Residential,16922 NW Swiss Ln,Portland,OR,97229,715000,4,3.5,Arbor Oaks,3820,4791,2012,739,187,117,Sold,http://www.redfin.com/OR/Portland/16922-NW-Swiss-Ln-97229/home/40602355,RMLS,19589814,45.5660602,-122.8513317,POINT (-13675747.68811955 5711080.677279693)
PAST SALE,Townhouse,16006 NW Centine Ln,Portland,OR,97229,357000,3,2.5,NW Washington Co or Sauvie Island,1464,2178,2006,1551,244,154,Sold,http://www.redfin.com/OR/Portland/16006-NW-Centine-Ln-97229/home/26728872,RMLS,17558456,45.554213,-122.84169009999998,POINT (-13674674.39011711 5709197.07384373)
PAST SALE,Single Family Residential,2343 NW Pinnacle Dr,Portland,OR,97229,1295000,4,4.5,Forest Heights,5461,16552,2005,414,237,51,Sold,http://www.redfin.com/OR/Portland/2343-NW-Pinnacle-Dr-97229/home/26577190,RMLS,20653118,45.540108700000005,-122.76989099999999,POINT (-13666681.7508657 5706955.128514903)
PAST SALE,Single Family Residential,12827 NW Majestic Sequoia Way,Portland,OR,97229,1550000,4,4.5,BAUER OAKS ESTATES,5009,13503,2004,848,309,25,Sold,http://www.redfin.com/OR/Portland/12827-NW-Majestic-Sequoia-Way-97229/home/26707681,RMLS,19301063,45.5356569,-122.80792779999999,POINT (-13670915.9880731 5706247.61058194)
PAST SALE,Townhouse,4742 SW View Point Ter,Portland,OR,97239,380000,2,2.5,"Portland West, Raleigh Hills",1872,2178,2002,1422,203,29,Sold,http://www.redfin.com/OR/Portland/4742-SW-View-Point-Ter-97239/home/26598183,RMLS,17256601,45.4889661,-122.67793700000001,POINT (-13656445.4784093 5698830.48305841)
PAST SALE,Single Family Residential,11730 NW Cedar Falls Dr,Portland,OR,97229,435000,3,2.5,"Portland West, Raleigh Hills",1450,2178,2012,1174,300,85,Sold,http://www.redfin.com/OR/Portland/11730-NW-Cedar-Falls-Dr-97229/home/44589536,RMLS,18073030,45.520616700000005,-122.79874240000001,POINT (-13669893.47402237 5703857.708205712)
PAST SALE,Single Family Residential,233 NW 117th Loop,Portland,OR,97229,485000,3,2.5,NW Washington Co or Sauvie Island,1634,2613,2012,422,297,85,Sold,http://www.redfin.com/OR/Portland/233-NW-117th-Loop-97229/home/40630441,RMLS,20394374,45.5201451,-122.7984189,POINT (-13669857.4621671 5703782.780839353)
PAST SALE,Townhouse,4644 SW Kelly Ave,Portland,OR,97239,625000,3,3.5,"Portland West, Raleigh Hills",1931,871,2006,844,324,399,Sold,http://www.redfin.com/OR/Portland/4644-S-Kelly-Ave-97239/home/25823559,RMLS,19313119,45.489528,-122.67450500000001,POINT (-13656063.42991689 5698919.707844894)
PAST SALE,Single Family Residential,16683 NW Viola St,Portland,OR,97229,525000,4,2.5,THE COMMONS AT ABBEY CREEK,2257,3484,2016,752,233,39,Sold,http://www.redfin.com/OR/Portland/16683-NW-Viola-St-97229/home/112775785,RMLS,19536910,45.573562100000004,-122.84876499999999,POINT (-13675461.96438253 5712273.620616167)
PAST SALE,Townhouse,5827 NE Center Commons Way,Portland,OR,97213,327500,3,2.0,Portland Northeast,1223,871,2001,1083,268,225,Sold,http://www.redfin.com/OR/Portland/5827-NE-Center-Commons-Way-97213/home/26627470,RMLS,18237730,45.527074799999994,-122.60311680000001,POINT (-13648116.53184425 5704883.82827953)
PAST SALE,Single Family Residential,12356 NW Fernleaf Ln Lot 111,Portland,OR,97229,723000,5,3.0,Thompson Woods - WHH,2813,4791,2018,701,257,83,Sold,http://www.redfin.com/OR/Portland/12356-NW-Fernleaf-Ln-97229/unit-111/home/174501602,RMLS,19086819,45.55109,-122.80378400000001,POINT (-13670454.70236716 5708700.609700846)
